0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:50:13 -0500] "GET /carrito/img/CAM00006.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:50:14 -0500] "GET /carrito/verdetalle.jsp?id=CAM00001 HTTP/1.1" 200 1153
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:50:19 -0500] "GET /carrito/verdetalle.jsp?id=CAM00005 HTTP/1.1" 200 1160
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:50:22 -0500] "GET /carrito/carrito.jsp?txtid=CAM00005&txtcan=2 HTTP/1.1" 500 1612
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:50:22 -0500] "GET /carrito/img/CAM00017.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:50:22 -0500] "GET /carrito/img/CAM00049.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:51:22 -0500] "GET /carrito/carrito.jsp?txtid=CAM00005&txtcan=2 HTTP/1.1" 500 1612
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:51:52 -0500] "GET /carrito/carrito.jsp?txtid=CAM00005&txtcan=2 HTTP/1.1" 500 1613
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:53:12 -0500] "GET /carrito/carrito.jsp HTTP/1.1" 500 387
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:53:38 -0500] "GET /carrito/index.jsp HTTP/1.1" 200 1797
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:53:38 -0500] "GET /carrito/img/premiereleague.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:53:38 -0500] "GET /carrito/img/liga1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:53:38 -0500] "GET /carrito/img/laliga.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:53:38 -0500] "GET /carrito/img/seriea.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:53:38 -0500] "GET /carrito/img/bundesliga.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:53:38 -0500] "GET /carrito/img/ligue1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:53:39 -0500] "GET /carrito/index.jsp HTTP/1.1" 200 1797
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:53:42 -0500] "GET /carrito/verdetalle.jsp HTTP/1.1" 500 2601
0:0:0:0:0:0:0:1 - - [15/Apr/2024:11:54:20 -0500] "GET /carrito/verdetalle.jsp HTTP/1.1" 500 2601
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:01:08 -0500] "GET /carrito/verdetalle.jsp HTTP/1.1" 500 2601
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:01:13 -0500] "GET /carrito/verproductos.jsp?id=CAT002 HTTP/1.1" 200 1223
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:01:13 -0500] "GET /carrito/img/CAM00009.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:01:13 -0500] "GET /carrito/img/CAM00010.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:01:14 -0500] "GET /carrito/img/CAM00012.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:01:14 -0500] "GET /carrito/img/CAM00011.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:01:16 -0500] "GET /carrito/verdetalle.jsp?id=CAM00011 HTTP/1.1" 200 1148
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:01:17 -0500] "GET /carrito/carrito.jsp?txtid=CAM00011&txtcan= HTTP/1.1" 500 387
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:01:24 -0500] "GET /carrito/carrito.jsp?txtid=CAM00011&txtcan=1 HTTP/1.1" 500 1811
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:01:24 -0500] "GET /carrito/img/CAM00001.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:01:24 -0500] "GET /carrito/img/CAM00017.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:01:24 -0500] "GET /carrito/img/CAM00005.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:01:24 -0500] "GET /carrito/img/CAM00049.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:01:50 -0500] "GET /carrito/suprimir.jsp?id=CAM00001 HTTP/1.1" 404 677
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:09:10 -0500] "GET /carrito/index.jsp HTTP/1.1" 200 1797
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:09:10 -0500] "GET /carrito/img/liga1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:09:10 -0500] "GET /carrito/img/premiereleague.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:09:11 -0500] "GET /carrito/img/laliga.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:09:11 -0500] "GET /carrito/img/seriea.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:09:11 -0500] "GET /carrito/img/ligue1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:09:11 -0500] "GET /carrito/img/bundesliga.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:17:38 -0500] "GET /carrito/verproductos.jsp?id=CAT001 HTTP/1.1" 200 1587
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:17:38 -0500] "GET /carrito/img/CAM00002.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:17:38 -0500] "GET /carrito/img/CAM00001.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:17:38 -0500] "GET /carrito/img/CAM00003.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:17:38 -0500] "GET /carrito/img/CAM00005.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:17:38 -0500] "GET /carrito/img/CAM00006.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:17:38 -0500] "GET /carrito/img/CAM00004.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:17:41 -0500] "GET /carrito/verdetalle.jsp?id=CAM00003 HTTP/1.1" 200 1157
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:17:45 -0500] "GET /carrito/carrito.jsp?txtid=CAM00003&txtcan=1 HTTP/1.1" 500 2018
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:17:45 -0500] "GET /carrito/img/CAM00017.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:17:45 -0500] "GET /carrito/img/CAM00011.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:17:45 -0500] "GET /carrito/img/CAM00049.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:27:53 -0500] "GET /carrito/suprimir.jsp?id=CAM00011 HTTP/1.1" 200 124
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:27:57 -0500] "GET /carrito/suprimir.jsp?id=CAM00011 HTTP/1.1" 200 124
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:29:06 -0500] "GET /carrito/suprimir.jsp?id=CAM00001 HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:05 -0500] "GET /carrito/carrito.jsp?txtid=CAM00003&txtcan=1 HTTP/1.1" 500 2014
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:05 -0500] "GET /carrito/img/CAM00001.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:05 -0500] "GET /carrito/img/CAM00017.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:05 -0500] "GET /carrito/img/CAM00049.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:05 -0500] "GET /carrito/img/CAM00005.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:05 -0500] "GET /carrito/img/CAM00011.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:05 -0500] "GET /carrito/img/CAM00003.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:08 -0500] "GET /carrito/carrito.jsp?txtid=CAM00003&txtcan=1 HTTP/1.1" 500 2014
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:09 -0500] "GET /carrito/carrito.jsp?txtid=CAM00003&txtcan=1 HTTP/1.1" 500 2015
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:11 -0500] "GET /carrito/carrito.jsp?txtid=CAM00003&txtcan=1 HTTP/1.1" 500 2015
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:13 -0500] "GET /carrito/carrito.jsp?txtid=CAM00003&txtcan=1 HTTP/1.1" 500 2015
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:14 -0500] "GET /carrito/carrito.jsp?txtid=CAM00003&txtcan=1 HTTP/1.1" 500 2015
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:16 -0500] "GET /carrito/carrito.jsp?txtid=CAM00003&txtcan=1 HTTP/1.1" 500 2015
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:17 -0500] "GET /carrito/carrito.jsp?txtid=CAM00003&txtcan=1 HTTP/1.1" 500 2015
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:18 -0500] "GET /carrito/carrito.jsp?txtid=CAM00003&txtcan=1 HTTP/1.1" 500 2016
0:0:0:0:0:0:0:1 - - [15/Apr/2024:12:32:22 -0500] "GET /carrito/carrito.jsp?txtid=CAM00003&txtcan=1 HTTP/1.1" 500 2016
